title,link,salary,company,area,post_time,exp_level
初、高中英语教师（名、特级教师）,/jobs_view_434032.html,20W-40W/年,重庆市传睿课外培训学校,重庆-渝中区,2019/06/05,不限/大学本科以上
英语学科主任,/jobs_view_417457.html,10K-15K/月,卓越教育集团-优学事业部-佛山分校,广东-佛山-禅城区,2019/06/05,不限/大学本科以上
小学/初中英语教师,/jobs_view_376264.html,6K-10K/月,卓越教育集团-优学事业部-佛山分校,广东-佛山-禅城区,2019/06/05,一年以上/大学本科
初中/高中英语老师,/jobs_view_397791.html,5K-8K/月,卓越教育集团-优学事业部-佛山分校,广东-佛山,2019/06/05,不限/大学本科
初中/高中英语教师,/jobs_view_380391.html,6K-8K/月,卓越教育集团-优学事业部-佛山分校,广东-佛山-禅城区,2019/06/05,不限/大学本科以上
小学英语教师,/jobs_view_397455.html,6K-8K/月,卓越教育集团-优学事业部-佛山分校,广东-佛山,2019/06/05,不限/大学本科以上
高中英语学科带头人（年薪30-50万）（含外教））,/jobs_view_373524.html,30W-50W/年,六盘水高中城教育集团,贵州-六盘水-钟山区,2019/06/05,十年以上/大学本科以上
高中英语教师,/jobs_view_165383.html,6W-12W/年,金华志鼎教育,浙江-金华,2019/06/05,不限/不限
初中英语教师,/jobs_view_431054.html,6K-10K/月,北方王土教育,天津-武清区,2019/06/05,不限/大学本科以上
英语教研组长（高薪酬+高绩效）,/jobs_view_449517.html,5K-10K/月,松鼠AI教育海口龙昆南校区,海南-海口-琼山区,2019/06/05,三年以上/大学本科
高中英语老师,/jobs_view_397649.html,4K-8K/月,松鼠AI教育海口龙昆南校区,海南-海口-琼山区,2019/06/05,两年以上/大学本科以上
英语学科带头人（高薪酬+高绩效）,/jobs_view_449516.html,5K-10K/月,松鼠AI教育海口龙昆南校区,海南-海口-琼山区,2019/06/05,三年以上/大学本科
英语学科主任（高薪酬+高绩效）,/jobs_view_449515.html,5K-10K/月,松鼠AI教育海口龙昆南校区,海南-海口-琼山区,2019/06/05,三年以上/大学本科
英语教学主管（高薪酬+高绩效）,/jobs_view_449518.html,5K-10K/月,松鼠AI教育海口龙昆南校区,海南-海口-琼山区,2019/06/05,不限/不限
小学英语老师,/jobs_view_450768.html,3K-6K/月,武汉市汉阳区心学教育,湖北-武汉-汉阳区,2019/06/05,不限/大专以上
初中英语教师,/jobs_view_451375.html,4K-8K/月,武汉市汉阳区心学教育,湖北-武汉-汉阳区,2019/06/05,两年以上/大学本科以上
高中英语教师（骨干教师、包吃住）,/jobs_view_452645.html,22W-40W/年,义乌市商城学校,浙江-金华-义乌市,2019/06/05,六年以上/大学本科以上
初中英语老师,/jobs_view_451189.html,5K-10K/月,兰陵县启蒙小学,山东-临沂-兰陵县,2019/06/05,不限/大学本科以上
高中英语老师,/jobs_view_451179.html,5K-10K/月,兰陵县启蒙小学,山东-临沂-兰陵县,2019/06/05,不限/大学本科以上
初中英语老师,/jobs_view_451161.html,5W-10W/年,山东省曹县卓凡学校,山东-菏泽-曹县,2019/06/05,不限/大学本科以上
小学英语老师,/jobs_view_451153.html,5W-10W/年,山东省曹县卓凡学校,山东-菏泽-曹县,2019/06/05,不限/大专以上
初中英语老师,/jobs_view_393764.html,4K-8K/月,上饶市广丰清江中学,江西-上饶-广丰区,2019/06/05,不限/大专以上
初中英语教师,/jobs_view_430789.html,20W-30W/年,陵水雅居乐双语学校,海南-陵水黎族自治县,2019/06/05,五年以上/大学本科
国际高中英语教师,/jobs_view_430781.html,20W-30W/年,陵水雅居乐双语学校,海南-陵水黎族自治县,2019/06/05,五年以上/大学本科
小学英语教师,/jobs_view_376680.html,4K-8K/月,贵州省黔西南州顶兴中学,贵州-黔西南布依族苗族自治州-兴义市,2019/06/05,一年以上/大学本科
初中英语教师,/jobs_view_333228.html,9K-18K/月,贵州省黔西南州顶兴中学,贵州-黔西南布依族苗族自治州-兴义市,2019/06/05,三年以上/大学本科以上
高中英语教师,/jobs_view_160330.html,12K-15K/月,贵州省黔西南州顶兴中学,贵州-黔西南布依族苗族自治州-兴义市,2019/06/05,两年以上/大学本科以上
中职英语老师,/jobs_view_451463.html,4K-7K/月,新化县志峰教育集团,湖南-娄底-新化县,2019/06/05,不限/大学本科以上
小学英语老师,/jobs_view_451454.html,3.5K-5K/月,新化县志峰教育集团,湖南-娄底-新化县,2019/06/05,不限/大专以上
小学英语学科负责人,/jobs_view_451731.html,10K-18K/月,武汉市江汉区荆楚教育培训学校,湖北-武汉-江岸区,2019/06/05,五年以上/大学本科
高中英语老师,/jobs_view_452272.html,5W-10W/年,漳州艺术实验学校,福建-漳州-芗城区,2019/06/05,不限/大学本科以上
初中英语老师,/jobs_view_452257.html,5W-10W/年,漳州艺术实验学校,福建-漳州-芗城区,2019/06/05,不限/大学本科以上
小学英语教师,/jobs_view_30391.html,3.5K-5K/月,海丰县德源文武学校,广东-汕尾-海丰县,2019/06/05,两年以上/大专
初中英语教师（急聘）,/jobs_view_30377.html,4.5K-6K/月,海丰县德源文武学校,广东-汕尾-海丰县,2019/06/05,两年以上/大学本科
初中英语教师,/jobs_view_138165.html,6K-10K/月,广州市番禺区华南碧桂园学校,广东-广州-番禺区,2019/06/05,不限/大学本科以上
小学英语教师,/jobs_view_398336.html,6K-8K/月,卓越教育集团-优学事业部-中山分校,广东-中山,2019/06/05,不限/大学本科
高中英语教师,/jobs_view_398072.html,8K-10K/月,卓越教育集团-优学事业部-中山分校,广东-中山,2019/06/05,不限/大学本科
初中英语教师,/jobs_view_398335.html,8K-10K/月,卓越教育集团-优学事业部-中山分校,广东-中山,2019/06/05,不限/大学本科以上
初中英语教师,/jobs_view_407162.html,5W-8W/年,温州万合文化培训有限公司,浙江-温州-龙湾区,2019/06/05,不限/大专以上
小学英语教师,/jobs_view_407161.html,5W-8W/年,温州万合文化培训有限公司,浙江-温州-龙湾区,2019/06/05,不限/大专以上
高中英语老师,/jobs_view_407807.html,8K-15K/月,肆库教育科技（上海）有限公司,上海-普陀区,2019/06/05,一年以上/大学本科以上
初中英语老师,/jobs_view_407802.html,8K-15K/月,肆库教育科技（上海）有限公司,上海-普陀区,2019/06/05,一年以上/大学本科以上
初/高中英语老师,/jobs_view_408125.html,8K-15K/月,肆库教育科技（上海）有限公司,上海-普陀区,2019/06/05,一年以上/大学本科以上
苏州高中英语老师（JR）,/jobs_view_447486.html,8K-12K/月,万行猎头K12RPO,江苏-苏州,2019/06/05,不限/大学本科以上
苏州初中英语老师（JR）,/jobs_view_447464.html,6K-9K/月,万行猎头K12RPO,江苏-苏州,2019/06/05,不限/大学本科以上
兼职高中英语培优教师（上海QZ）,/jobs_view_449709.html,8K-15K/月,万行猎头K12RPO,上海-浦东新区,2019/06/05,五年以上/大学本科以上
兼职初中英语培优教师（上海QZ）,/jobs_view_449716.html,8K-13K/月,万行猎头K12RPO,上海-浦东新区,2019/06/05,五年以上/大学本科以上
无锡/昆山初中英语老师（JR）,/jobs_view_447995.html,6K-9K/月,万行猎头K12RPO,江苏-无锡,2019/06/05,不限/大学本科以上
无锡/昆山高中英语老师（JR）,/jobs_view_448006.html,8K-12K/月,万行猎头K12RPO,江苏-苏州,2019/06/05,不限/大学本科以上
广州高中英语老师（JR）,/jobs_view_448013.html,8K-12K/月,万行猎头K12RPO,广东-广州,2019/06/05,不限/大学本科以上
初中英语教师,/jobs_view_79728.html,4K-8K/月,湖州市培优教育培训学校,浙江-湖州,2019/06/05,不限/大学本科以上
高中英语教师,/jobs_view_198245.html,6K-12K/月,湖州市培优教育培训学校,浙江-湖州,2019/06/05,三年以上/大学本科以上
初中英语教师,/jobs_view_452175.html,4K-8K/月,重庆亲其师教育信息咨询有限公司,重庆-江北区,2019/06/05,一年以上/大学本科
小学英语教师（学科带头人、包吃住）,/jobs_view_452635.html,10W-14W/年,义乌市商城学校,浙江-金华-义乌市,2019/06/05,六年以上/大学本科以上
小学英语,/jobs_view_209323.html,4.5K-6.5K/月,东莞市虎门智升学校,广东-东莞,2019/06/05,不限/大专以上
初中英语教师,/jobs_view_188975.html,5.5K-7.5K/月,东莞市虎门智升学校,广东-东莞,2019/06/05,一年以上/大专以上
初中英语全职老师,/jobs_view_323350.html,6K-12K/月,宁波市乐恩教育培训学校,浙江-宁波,2019/06/05,一年以上/大学本科
高中英语全职老师,/jobs_view_345341.html,6K-10K/月,宁波市乐恩教育培训学校,浙江-宁波,2019/06/05,一年以上/大学本科以上
初高中英语教师（青年教师）,/jobs_view_337109.html,7W-12W/年,安源乐源国际学校,江西-萍乡-安源区,2019/06/05,不限/大学本科以上
初高中英语教师（骨干教师）,/jobs_view_337095.html,10W-20W/年,安源乐源国际学校,江西-萍乡-安源区,2019/06/05,三年以上/大学本科以上
小学英语教师,/jobs_view_321438.html,13W-17W/年,广东省清远盛兴中英文学校,广东-清远,2019/06/05,两年以上/大专
高中英语教师,/jobs_view_95315.html,18W-24W/年,广东省清远盛兴中英文学校,广东-清远,2019/06/05,两年以上/大学本科以上
初中英语教师 ,/jobs_view_95298.html,16W-22W/年,广东省清远盛兴中英文学校,广东-清远,2019/06/05,两年以上/大学本科以上
幼儿英语教师,/jobs_view_452019.html,4.8K-5.4K/月,佛山市三水区星驰幼儿园,广东-佛山-三水区,2019/06/05,不限/大专以上
小学英语教师,/jobs_view_420671.html,4K-6K/月,梧州申浩实验学校,广西-梧州-长洲区,2019/06/05,两年以上/大学本科
小学英语老师,/jobs_view_423572.html,6K-8K/月,萧山区知新业余学校,浙江-杭州-萧山区,2019/06/05,一年以上/大学本科
初中英语教师,/jobs_view_408497.html,5K-8K/月,萧山区知新业余学校,浙江-杭州-萧山区,2019/06/05,应届毕业生/大学本科以上
幼少儿英语教师,/jobs_view_420636.html,5K-8K/月,萧山区知新业余学校,浙江-杭州-萧山区,2019/06/05,一年以上/大学本科
中小学英语教师,/jobs_view_387542.html,4K-8K/月,深圳博学坊教育管理有限公司,广东-东莞,2019/06/05,不限/大专
急招小学英语老师,/jobs_view_411444.html,4K-8K/月,吴川市兜兜文化艺术培训部,广东-湛江-吴川市,2019/06/05,一年以上/大专
急招少儿英语老师,/jobs_view_411443.html,4K-8K/月,吴川市兜兜文化艺术培训部,广东-湛江-吴川市,2019/06/05,一年以上/大专以上
初中英语老师,/jobs_view_417037.html,4K-8K/月,吴川市兜兜文化艺术培训部,广东-湛江-吴川市,2019/06/05,一年以上/大专以上
小学英语教师,/jobs_view_406286.html,4K-8K/月,吴川市兜兜文化艺术培训部,广东-湛江-吴川市,2019/06/05,一年以上/大专
高薪小学英语老师,/jobs_view_411449.html,4K-8K/月,吴川市兜兜文化艺术培训部,广东-湛江-吴川市,2019/06/05,一年以上/大专以上
少儿英语,/jobs_view_405758.html,4K-8K/月,吴川市兜兜文化艺术培训部,广东-湛江-吴川市,2019/06/05,一年以上/大专以上
高薪少儿英语老师,/jobs_view_411447.html,4K-8K/月,吴川市兜兜文化艺术培训部,广东-湛江-吴川市,2019/06/05,一年以上/大专以上
初中英语教师,/jobs_view_29744.html,7K-10K/月,宁波光华学校,浙江-宁波-慈溪市,2019/06/05,不限/不限
小学英语老师,/jobs_view_154849.html,5K-8K/月,宁波光华学校,浙江-宁波,2019/06/05,不限/大专以上
国际部英语老师,/jobs_view_68333.html,3K-3.5K/月,宁波光华学校,浙江-宁波-慈溪市,2019/06/05,不限/不限
高中英语教师,/jobs_view_28818.html,5K-8K/月,宁波光华学校,浙江-宁波-慈溪市,2019/06/05,不限/大专以上
小学英语老师（五险一金+绩效+国内外旅游）,/jobs_view_354506.html,10K-15K/月,武汉好学铭智教育,湖北-武汉-江岸区,2019/06/05,不限/大学本科以上
幼小部英语主管/培训+出国旅游,/jobs_view_399662.html,8K-10K/月,武汉好学铭智教育,湖北-武汉-江岸区,2019/06/05,三年以上/大学本科以上
小学（初中）英语老师（五险一金+专业培训）,/jobs_view_354511.html,8K-10K/月,武汉好学铭智教育,湖北-武汉-江岸区,2019/06/05,不限/大学本科以上
幼小英语老师/培训+出国旅游,/jobs_view_400461.html,8K-10K/月,武汉好学铭智教育,湖北-武汉-江岸区,2019/06/05,不限/大学本科以上
高中英语教师/培训+出国旅游,/jobs_view_375144.html,8K-10K/月,武汉好学铭智教育,湖北-武汉-江岸区,2019/06/05,不限/大学本科以上
慈溪校区招聘--初高中英语教师,/jobs_view_401282.html,5K-9K/月,宁波学大教育培训学校,浙江-宁波-慈溪市,2019/06/05,不限/大学本科
初高英语教师学大鄞州,/jobs_view_216090.html,5K-7K/月,宁波学大教育培训学校,浙江-宁波,2019/06/05,不限/大学本科以上
鄞州万达招聘初高英语老师,/jobs_view_427031.html,6K-8K/月,宁波学大教育培训学校,浙江-宁波-鄞州区,2019/06/05,不限/大学本科以上
北仑学大急招英语老师,/jobs_view_441912.html,5K-10K/月,宁波学大教育培训学校,浙江-宁波-北仑区,2019/06/05,不限/大学本科
江东学大招聘小初英语教师,/jobs_view_419376.html,6K-8K/月,宁波学大教育培训学校,浙江-宁波-江东区,2019/06/05,不限/大学本科以上
初中英语教师—宁波—01479,/jobs_view_118564.html,6K-8K/月,宁波学大教育培训学校,浙江-宁波,2019/06/05,不限/大学本科以上
奉化校区急招初高中英语老师,/jobs_view_397136.html,5K-8K/月,宁波学大教育培训学校,浙江-宁波-奉化市,2019/06/05,两年以上/大学本科以上
镇海学大教育招聘初高英语教师,/jobs_view_429577.html,6K-8K/月,宁波学大教育培训学校,浙江-宁波-镇海区,2019/06/05,两年以上/大学本科
初中英语教师—宁波—01013,/jobs_view_118555.html,6K-8K/月,宁波学大教育培训学校,浙江-宁波,2019/06/05,不限/大学本科以上
高中英语教师,/jobs_view_110757.html,8K-15K/月,浙江省苍南县树人学校,浙江-温州,2019/06/05,三年以上/大学本科
初中英语,/jobs_view_343790.html,10K-15K/月,浙江省苍南县树人学校,浙江-温州-苍南县,2019/06/05,三年以上/大学本科
小学英语教师,/jobs_view_288331.html,8K-10K/月,浙江省苍南县树人学校,浙江-温州-苍南县,2019/06/05,不限/大学本科
初中英语教师,/jobs_view_360965.html,10K-15K/月,浙江省苍南县树人学校,浙江-温州-苍南县,2019/06/05,三年以上/大学本科
初中英语教师,/jobs_view_406941.html,15W-30W/年,义乌公学,浙江-金华-义乌市,2019/06/05,不限/大学本科
幼儿园专职英语教师（中国籍）,/jobs_view_406909.html,10W-15W/年,义乌公学,浙江-金华-义乌市,2019/06/05,一年以上/大学本科
小学英语教师,/jobs_view_406922.html,15W-30W/年,义乌公学,浙江-金华-义乌市,2019/06/05,三年以上/大学本科
小学英语老师,/jobs_view_268253.html,5K-10K/月,重庆精文堂教育咨询有限公司,重庆,2019/06/05,不限/中专以上
小学英语教师（渝北）,/jobs_view_444500.html,4K-8K/月,重庆精文堂教育咨询有限公司,重庆-渝北区,2019/06/05,不限/大专以上
初中英语教师（渝北）,/jobs_view_444503.html,4K-8K/月,重庆精文堂教育咨询有限公司,重庆-渝北区,2019/06/05,不限/大专以上
高中英语教师（渝北）,/jobs_view_444504.html,4K-8K/月,重庆精文堂教育咨询有限公司,重庆-渝北区,2019/06/05,不限/大专以上
小学英语教师（璧山）,/jobs_view_444496.html,4K-8K/月,重庆精文堂教育咨询有限公司,重庆-璧山区,2019/06/05,不限/大专以上
高中英语教师（璧山）,/jobs_view_444510.html,4K-8K/月,重庆精文堂教育咨询有限公司,重庆-璧山区,2019/06/05,不限/大专以上
